Matrix_10000_10000_50_50_300_75_200_nonuniform,1471602,1418954,1377809,1401842,1408170
Matrix_10000_10000_50_50_300_50_200_nonuniform,1946824,1837787,1834630,1882480,1802609
Matrix_10000_10000_50_50_300_40_200_nonuniform,1984454,1920143,1942628,1882721,1879128
Matrix_10000_10000_50_50_300_30_200_nonuniform,2147075,2050909,2094225,2050057,2076957
Matrix_10000_10000_50_50_300_20_200_nonuniform,2192342,2103081,2120736,2048000,2130471
Matrix_10000_10000_50_50_300_10_200_nonuniform,2253873,2116188,2185502,2186464,2214750
Matrix_10000_10000_50_50_300_0_200_nonuniform,2340569,2290768,2286743,2253241,2194626
