Matrix_10000_10000_50_50_125_75_uniform,488748,497748,477212,478192,481368
Matrix_10000_10000_50_50_125_50_uniform,735398,685841,690580,708749,716520
Matrix_10000_10000_50_50_125_40_uniform,725855,702900,703472,718614,719276
Matrix_10000_10000_50_50_125_20_uniform,842895,797727,800901,797575,811262
Matrix_10000_10000_50_50_125_30_uniform,821744,736381,739456,745949,749106
Matrix_10000_10000_50_50_125_10_uniform,806099,787998,806469,828985,788884
Matrix_10000_10000_50_50_250_20_uniform,1523826,1493019,1515438,1527297,1522191
Matrix_10000_10000_50_50_250_40_uniform,1446197,1407399,1398035,1402798,1442747
Matrix_10000_10000_50_50_250_10_uniform,1615113,1538262,1524156,1528594,1580198
Matrix_10000_10000_50_50_375_0_uniform,2225110,2174642,2126728,2175872,2135533
Matrix_10000_10000_50_50_250_99_uniform,102293,108107,99450,97032,97350
Matrix_10000_10000_50_50_250_75_uniform,1022173,977086,977381,993844,976422
Matrix_10000_10000_50_50_375_20_uniform,2108019,2000491,1985620,2038732,1986516
Matrix_10000_10000_50_50_250_50_uniform,1311480,1297545,1306935,1310693,1289112
Matrix_10000_10000_50_50_250_30_uniform,1445268,1418015,1436114,1440677,1427938
Matrix_10000_10000_50_50_250_0_uniform,1756484,1645297,1639973,1662059,1663961
Matrix_10000_10000_50_50_500_50_uniform,2272601,2262960,2257054,2258947,2238157
Matrix_10000_10000_50_50_500_20_uniform,2645000,2511260,2550252,2520712,2563012
Matrix_10000_10000_50_50_500_10_uniform,2643555,2569246,2513433,2481665,2496322
Matrix_10000_10000_50_50_500_0_uniform,2492459,2343740,2322160,2294268,2334021
Matrix_10000_10000_50_50_375_40_uniform,1987697,1932612,1915096,1930446,1881277
Matrix_10000_10000_50_50_500_99_uniform,190974,181368,181155,181455,181102
Matrix_10000_10000_50_50_375_99_uniform,148641,137919,138048,138056,138337
Matrix_10000_10000_50_50_375_75_uniform,1380206,1421807,1362345,1368424,1361842
Matrix_10000_10000_50_50_375_50_uniform,1861790,1792877,1838339,1792247,1777365
Matrix_10000_10000_50_50_375_30_uniform,2032599,1952846,1999251,1966267,1976486
Matrix_10000_10000_50_50_375_10_uniform,2218333,2135498,2110416,2116748,2119852
Matrix_10000_10000_50_50_500_75_uniform,1796709,1717205,1721231,1732153,1707889
Matrix_10000_10000_50_50_500_40_uniform,2342206,2349538,2285648,2296975,2306576
Matrix_10000_10000_50_50_500_30_uniform,2578762,2404293,2439653,2434306,2509807
Matrix_10000_10000_50_50_25_75_uniform,89235,81541,81596,81488,81402
Matrix_10000_10000_50_50_25_20_uniform,137466,133500,122303,123825,122272
Matrix_10000_10000_50_50_25_40_uniform,121893,113500,114272,113723,113559
Matrix_10000_10000_50_50_25_99_uniform,28700,26732,34018,28212,26810
Matrix_10000_10000_50_50_25_50_uniform,115183,106347,106849,106251,106212
Matrix_10000_10000_50_50_25_30_uniform,124027,117167,117910,117229,117179
Matrix_10000_10000_50_50_25_0_uniform,146098,135273,135376,135697,134998
Matrix_10000_10000_50_50_25_10_uniform,157325,139172,127430,123849,123347
Matrix_10000_10000_50_50_125_99_uniform,63269,58657,58693,61799,63515
Matrix_10000_10000_50_50_125_0_uniform,841797,817036,827148,786349,787371
Matrix_10000_10000_50_100_750_30_uniform,2030654,1958726,1998358,1965955,1989293
Matrix_10000_10000_50_100_750_20_uniform,2092005,2002232,2020038,2004379,1999999
Matrix_10000_10000_50_100_1000_99_uniform,193780,183607,183274,183474,183816
Matrix_10000_10000_50_100_500_20_uniform,1467763,1439313,1440582,1471553,1435789
Matrix_10000_10000_50_100_500_10_uniform,1531867,1499824,1487332,1501838,1521539
Matrix_10000_10000_50_100_1000_75_uniform,1755381,1700531,1713398,1719528,1690106
Matrix_10000_10000_50_100_500_30_uniform,1408436,1357664,1355122,1342937,1359860
Matrix_10000_10000_50_100_500_0_uniform,1583730,1544416,1577352,1552128,1535981
Matrix_10000_10000_50_100_1000_50_uniform,2293930,2239123,2240299,2243594,2223493
Matrix_10000_10000_50_100_1000_40_uniform,2360779,2331055,2300738,2304511,2260240
Matrix_10000_10000_50_100_750_75_uniform,1396169,1398047,1366653,1362383,1357695
Matrix_10000_10000_50_100_750_99_uniform,159039,140072,139338,139530,139155
Matrix_10000_10000_50_100_750_40_uniform,1865201,1816438,1799265,1856566,1811647
Matrix_10000_10000_50_100_750_50_uniform,1779479,1794242,1746847,1768700,1803673
Matrix_10000_10000_50_100_750_0_uniform,2131976,2054794,2061363,2055714,2092079
Matrix_10000_10000_50_100_750_10_uniform,2151714,2075987,2087123,2084901,2089496
Matrix_10000_10000_50_100_1000_30_uniform,2469938,2423223,2385506,2432002,2399620
Matrix_10000_10000_50_100_1000_20_uniform,2510424,2438306,2433944,2448309,2471188
Matrix_10000_10000_50_100_1000_0_uniform,2458437,2358761,2336969,2418021,2353616
Matrix_10000_10000_50_100_1000_10_uniform,2670414,2579434,2567498,2581724,2565434
Matrix_10000_10000_50_100_50_99_uniform,35345,30674,30700,30675,30584
Matrix_10000_10000_50_100_50_50_uniform,117448,108881,107974,108196,108452
Matrix_10000_10000_50_100_50_30_uniform,126032,118061,118111,118237,118339
Matrix_10000_10000_50_100_50_0_uniform,156131,141709,141917,142198,141755
Matrix_10000_10000_50_100_50_10_uniform,148208,136028,136372,135842,140503
Matrix_10000_10000_50_100_50_75_uniform,91085,83884,83850,84438,83860
Matrix_10000_10000_50_100_50_40_uniform,119394,114775,119719,116200,115152
Matrix_10000_10000_50_100_50_20_uniform,142220,133434,131964,131024,131714
Matrix_10000_10000_50_100_250_99_uniform,65474,58252,58605,58259,58210
Matrix_10000_10000_50_100_250_40_uniform,727153,717037,709224,708788,706795
Matrix_10000_10000_50_100_250_20_uniform,830228,771130,773187,780148,770035
Matrix_10000_10000_50_100_250_75_uniform,482224,469616,470381,479871,469458
Matrix_10000_10000_50_100_250_50_uniform,684391,663303,662125,664128,707433
Matrix_10000_10000_50_100_500_75_uniform,972743,943781,944810,957242,979365
Matrix_10000_10000_50_100_250_30_uniform,754504,735905,724312,724686,723993
Matrix_10000_10000_50_100_250_0_uniform,847785,834835,854629,884485,833164
Matrix_10000_10000_50_100_500_50_uniform,1298575,1241522,1281681,1242218,1242818
Matrix_10000_10000_50_100_500_40_uniform,1400180,1407117,1353667,1352519,1383251
Matrix_10000_10000_50_100_250_10_uniform,813151,799681,807171,836586,793833
Matrix_10000_10000_50_100_500_99_uniform,104473,105240,111212,108352,104237
Matrix_10000_10000_100_50_750_20_uniform,2121951,1983235,2014188,1995572,1971688
Matrix_10000_10000_100_50_1000_75_uniform,1761350,1763133,1762998,1757099,1769767
Matrix_10000_10000_100_50_1000_99_uniform,214983,193147,189469,198870,192552
Matrix_10000_10000_100_50_750_40_uniform,1972105,1949664,1956908,1961908,1950159
Matrix_10000_10000_100_50_1000_20_uniform,2572756,2517077,2487126,2546391,2500932
Matrix_10000_10000_100_50_1000_10_uniform,2696793,2579363,2565680,2599226,2557926
Matrix_10000_10000_100_50_1000_0_uniform,2533778,2389891,2452242,2391773,2390541
Matrix_10000_10000_100_50_1000_50_uniform,2362789,2262871,2283855,2255754,2344833
Matrix_10000_10000_100_50_1000_40_uniform,2508057,2401496,2397663,2403632,2398526
Matrix_10000_10000_100_50_1000_30_uniform,2572611,2511934,2504180,2533565,2501239
Matrix_10000_10000_100_50_50_99_uniform,35067,30127,30106,30104,30216
Matrix_10000_10000_100_50_50_50_uniform,145286,135646,135995,136811,147023
Matrix_10000_10000_100_50_50_30_uniform,165598,154468,154195,154518,154120
Matrix_10000_10000_100_50_50_75_uniform,114118,106323,114160,110479,106330
Matrix_10000_10000_100_50_50_0_uniform,188514,172979,173468,173336,173458
Matrix_10000_10000_100_50_50_40_uniform,149487,142063,149952,143816,142399
Matrix_10000_10000_100_50_50_20_uniform,186821,161673,161705,162356,161795
